MitocartaID	MitocartaGene	UniprotNameMatches	UniprotBlastID	UniprotBlastName	BlastIdentity	BlastIdentityNoGaps	BlastCoverage
NP_003321	TXNRD1	0	Q16881	TRXR1	1	1	0.994555353901996
NP_003346	UCP2	1	P55851	UCP2	1	1	1
NP_003347	UCP3	1	P55916	UCP3	1	1	1
NP_003353	UNG	1	P13051	UNG	1	1	0.884868421052632
NP_003356	UQCRC1	0	P31930	QCR1	1	1	1
NP_003357	UQCRC2	0	P22695	QCR2	1	1	1
NP_003365	VDAC1	1	P21796	VDAC1	1	1	1
NP_003366	VDAC2	1	P45880	VDAC2	1	1	1
NP_003468	PDHX	0	O00330	ODPX	1	1	1
NP_003479	AKAP1	1	Q92667	AKAP1	1	1	1
NP_003553	SLC25A11	0	Q02978	M2OM	1	1	1
NP_003625	NIPSNAP1	0	Q9BPW8	NIPS1	1	1	1
NP_003670	KMO	1	O15229	KMO	1	1	1
NP_003680	AKR7A2	0	O43488	ARK72	1	1	1
NP_003696	SLC25A12	0	O75746	CMC1	1	1	1
NP_003739	ALDH4A1	0	P30038	AL4A1	1	1	1
NP_003767	MRPL40	0	Q9NQ50	RM40	1	1	1
NP_003837	PEX11B	0	O96011	PX11B	1	1	1
NP_003839	SUCLG2	0	Q96I99	SUCB2	1	1	1
NP_003840	SUCLG1	0	P53597	SUCA	1	1	1
NP_003841	SUCLA2	0	Q9P2R7	SUCB1	1	1	1
NP_003867	TMEM11	0	P17152	TMM11	1	1	1
NP_004037	ATP5F1A	0	P25705	ATPA	1	1	1
NP_004040	BCL2A1	0	Q16548	B2LA1	1	1	1
NP_004041	BCL2L2	0	Q92843	B2CL2	0.994818652849741	0.994818652849741	1
NP_004042	BDH1	0	Q02338	BDH	1	1	1
NP_004043	BNIP3	1	Q12983	BNIP3	1	1	1
NP_004065	COX8A	1	P10176	COX8A	1	1	1
NP_004066	CRY1	1	Q16526	CRY1	1	1	1
NP_004068	CS	0	O75390	CISY	1	1	1
NP_004076	TIMM8A	0	O60220	TIM8A	1	1	1
NP_004083	ECHS1	0	P30084	ECHM	1	1	1
NP_004090	STOM	1	P27105	STOM	1	1	1
NP_004095	FASN	0	P49327	FAS	1	1	1
NP_004100	FDX1	0	P10109	ADX	1	1	1
NP_004101	FDXR	0	P22570	ADRO	0.987927565392354	1	1
NP_004125	HSPA9	0	P38646	GRP75	1	1	1
NP_004126	IDH3G	1	P51553	IDH3G	1	1	1
NP_004137	NDUFB7	0	P17568	NDUB7	1	1	1
NP_004159	SDHA	1	P31040	SDHA	1	1	1
NP_004199	AIFM1	1	O95831	AIFM1	1	1	1
NP_004246	COX5A	1	P20674	COX5A	1	1	1
NP_004251	RECQL4	0	O94761	RECQ4	0.999172185430464	0.999172185430464	1
NP_004268	SLC25A27	0	O95847	UCP4	1	1	1
NP_004270	PMPCB	0	O75439	MPPB	1	1	1
NP_004285	MTRF1	0	O75570	RF1M	1	1	1
NP_004290	ABCB7	1	O75027	ABCB7	0.99867197875166	1	1
NP_004313	BAD	1	Q92934	BAD	1	1	1
NP_004315	BAX	1	Q07812	BAX	0.987654320987654	0.987654320987654	0.743119266055046
NP_004319	BCS1L	0	Q9Y276	BCS1	1	1	1
NP_004322	BNIP3L	0	O60238	BNI3L	1	1	1
NP_004323	BPHL	1	Q86WA6	BPHL	1	1	1
NP_004337	CASP3	1	P42574	CASP3	1	1	1
NP_004364	COX6A1	0	P12074	CX6A1	1	1	1
NP_004365	COX6C	1	P09669	COX6C	1	1	1
NP_004366	COX11	1	Q9Y6N1	COX11	1	1	1
NP_004367	COX15	1	Q7KZN9	COX15	1	1	0.945876288659794
NP_004368	CPT1B	1	Q92523	CPT1B	1	1	1
NP_004400	DMPK	1	Q09013	DMPK	1	1	1
NP_004426	ENDOG	0	Q14249	NUCG	1	1	1
NP_004444	ETFDH	0	Q16134	ETFD	1	1	1
NP_004474	GCSH	1	P23434	GCSH	1	1	1
NP_004484	HSD17B10	0	Q99714	HCD2	1	1	1
NP_004499	IDI1	1	Q13907	IDI1	1	1	0.799295774647887
NP_004519	MGST3	1	O14880	MGST3	1	1	1
NP_004532	NDUFA1	0	O15239	NDUA1	1	1	1
NP_004533	NDUFA3	0	O95167	NDUA3	1	1	1
NP_004535	NDUFA10	0	O95299	NDUAA	1	1	1
NP_004536	NDUFB1	0	O75438	NDUB1	1	1	0.552380952380952
NP_004537	NDUFB2	0	O95178	NDUB2	1	1	1
NP_004538	NDUFB4	0	O95168	NDUB4	1	1	1
NP_004539	NDUFB10	0	O96000	NDUBA	1	1	1
NP_004540	NDUFC2	0	O95298	NDUC2	1	1	1
NP_004541	NDUFS2	0	O75306	NDUS2	1	1	1
NP_004542	NDUFS3	0	O75489	NDUS3	1	1	1
NP_004543	NDUFS5	0	O43920	NDUS5	1	1	1
NP_004544	NDUFS6	0	O75380	NDUS6	1	1	1
NP_004553	PRKN	1	O60260	PRKN	1	1	1
NP_004554	PCK2	0	Q16822	PCKGM	0.9984375	0.9984375	1
NP_004555	GATB	1	O75879	GATB	1	1	1
NP_004565	SEPTIN4	0	O43236	SEPT4	1	1	1
NP_004580	SCO1	1	O75880	SCO1	1	1	1
NP_004605	TK2	0	O00142	KITM	1	1	1
NP_004609	TOP3A	1	Q13472	TOP3A	1	1	1
NP_004623	DAP3	0	P51398	RT29	1	1	1
NP_004640	GATD3A	0	A0A0B4J2D5	GAL3B	1	1	1
NP_004709	COX7A2L	0	O14548	COX7R	1	1	1
NP_004740	TBRG4	0	Q969Z0	FAKD4	1	1	1
NP_004773	SNAP29	0	O95721	SNP29	1	1	1
NP_004784	LONP1	0	P36776	LONM	1	1	1
NP_004854	SPTLC2	0	O15270	SPTC2	1	1	1
NP_004880	ATP5MF	0	P56134	ATPK	1	1	1
NP_004882	MRPL33	0	O75394	RM33	1	1	1
NP_004885	ATP5MPL	0	P56378	ATP68	1	1	1
NP_004896	PRDX6	1	P30041	PRDX6	1	1	1
NP_004918	MRPL49	0	Q13405	RM49	1	1	1
NP_004948	FPGS	0	Q05932	FOLC	1	1	1
NP_004960	IDE	1	P14735	IDE	1	1	1
NP_004991	NDUFA5	0	Q16718	NDUA5	1	1	1
NP_004992	NDUFA7	0	O95182	NDUA7	1	1	1
NP_004993	NDUFA9	0	Q16795	NDUA9	1	1	1
NP_004994	NDUFAB1	0	O14561	ACPM	1	1	1
NP_004995	NDUFB8	0	O95169	NDUB8	1	1	1
NP_004996	NDUFB9	0	Q9Y6M9	NDUB9	1	1	1
NP_004997	NDUFS1	0	P28331	NDUS1	1	1	1
NP_005000	NME4	0	O00746	NDKM	1	1	1
NP_005006	OXA1L	1	Q15070	OXA1L	0.997701149425287	0.997701149425287	0.878787878787879
NP_005026	POLRMT	0	O00411	RPOM	1	1	1
NP_005098	EXOG	1	Q9Y2C4	EXOG	1	1	1
NP_005129	SCO2	1	O43819	SCO2	1	1	1
NP_005138	DNAJA3	0	Q96EY1	DNJA3	1	1	1
NP_005155	ABCD2	1	Q9UBJ2	ABCD2	1	1	1
NP_005165	ATP5F1C	0	P36542	ATPG	1	1	1
NP_005166	ATP5MC1	0	P05496	AT5G1	1	1	1
NP_005167	ATP5MC2	0	Q06055	AT5G2	1	1	0.712121212121212
NP_005196	COX6A2	0	Q02221	CX6A2	1	1	1
NP_005253	GFER	0	P55789	ALR	1	1	1
NP_005262	GLUD1	0	P00367	DHE3	1	1	1
NP_005317	HAGH	0	Q16775	GLO2	1	1	1
NP_005318	HADH	0	Q16836	HCDH	0.996815286624204	0.996815286624204	1
NP_005324	HCCS	0	P53701	CCHL	1	1	1
NP_005331	HINT1	1	P49773	HINT1	1	1	1
NP_005381	PDHA2	0	P29803	ODPAT	1	1	1
NP_005382	PDK3	1	Q15120	PDK3	1	1	1
NP_005403	SHMT2	0	P34897	GLYM	1	1	1
NP_005509	HMGCS2	0	P54868	HMCS2	1	1	1
NP_005519	DNAJC4	0	Q9NNZ3	DNJC4	1	1	1
NP_005521	IDH3A	1	P50213	IDH3A	1	1	1
NP_005523	IFI27	1	P40305	IFI27	0.975409836065574	1	1
NP_005539	KARS1	0	Q15046	SYK	1	1	1
NP_005580	ALDH6A1	0	Q02252	MMSA	1	1	1
NP_005591	NIT1	1	Q86X76	NIT1	1	1	1
NP_005613	ACSM3	1	Q53FZ2	ACSM3	1	1	1
NP_005653	VDAC3	1	Q9Y277	VDAC3	1	1	1
NP_005680	ABCB6	1	Q9NP58	ABCB6	1	1	1
NP_005681	DNM1L	1	O00429	DNM1L	0.949728260869565	1	1
NP_005685	COX17	1	Q14061	COX17	1	1	1
NP_005693	ERAL1	1	O75616	ERAL1	1	1	1
NP_005717	TSFM	0	P43897	EFTS	1	1	1
NP_005720	PPIF	1	P30405	PPIF	1	1	1
NP_005754	AASS	1	Q9UDR5	AASS	1	1	1
NP_005784	NME6	0	O75414	NDK6	1	1	0.958762886597938
NP_005785	DHRS2	1	Q13268	DHRS2	1	1	1
NP_005800	PRDX2	1	P32119	PRDX2	1	1	1
NP_005821	MRPS31	0	Q92665	RT31	1	1	1
NP_005825	TIMM17B	0	O60830	TI17B	1	1	1
NP_005827	RIDA	1	P52758	RIDA	1	1	1
NP_005829	GLYAT	1	Q6IB77	GLYAT	0.993865030674847	0.993865030674847	1
NP_005872	BCKDK	0	O14874	BCKD	1	1	1
NP_005879	SLC25A3	0	Q00325	MPCP	1	1	1
NP_005890	NBR1	1	Q14596	NBR1	1	1	1
NP_005909	MDH2	0	P40926	MDHM	1	1	1
NP_005923	MIPEP	1	Q99797	MIPEP	0.99859747545582	0.99859747545582	1
NP_005934	MOCS1	1	Q9NZB8	MOCS1	0.959016393442623	0.977715877437326	0.94025974025974
NP_005975	SLC25A1	0	P53007	TXTP	1	1	1
NP_005994	UQCRFS1	0	P47985	UCRI	1	1	1
NP_005995	UQCRH	0	P07919	QCR6	1	1	1
NP_006003	CLPP	1	Q16740	CLPP	1	1	1
NP_006011	ALKBH1	0	Q13686	ALKB1	1	1	1
NP_006027	PREPL	0	Q4J6C6	PPCEL	1	1	1
NP_006068	MICU1	1	Q9BPX6	MICU1	0.99581589958159	1	1
NP_006102	ACAA2	0	P42765	THIM	1	1	1
NP_006105	TOMM40	0	O96008	TOM40	1	1	1
NP_006108	ECI2	1	O75521	ECI2	1	1	1
NP_006205	PHYH	0	O14832	PAHX	1	1	1
NP_006285	UQCRB	0	P14927	QCR7	1	1	1
NP_006318	TIMM23	0	O14925	TIM23	1	1	1
NP_006321	LYPLA1	0	O75608	LYPA1	1	1	1
NP_006326	TIMM17A	0	Q99595	TI17A	1	1	1
NP_006336	SLC30A9	0	Q6PML9	ZNT9	1	1	1
NP_006342	TIMM44	0	O43615	TIM44	1	1	1
NP_006347	ATP5PD	0	O75947	ATP5H	1	1	1
NP_006397	PRDX4	1	Q13162	PRDX4	1	1	1
NP_006401	HTATIP2	0	Q9BUP3	HTAI2	1	1	1
NP_006419	MRPL28	0	Q13084	RM28	1	1	1
NP_006431	TXNRD2	0	Q9NNW7	TRXR2	1	1	1
NP_006432	MTHFS	1	P49914	MTHFS	1	1	1
NP_006443	PAICS	0	P22234	PUR6	1	1	1
NP_006467	ATP5MG	0	O75964	ATP5L	1	1	1
NP_006529	BCL2L11	0	O43521	B2L11	0.671717171717172	0.963768115942029	1
NP_006544	PRELID3A	0	Q96N28	PLD3A	1	1	1
NP_006545	MTX2	1	O75431	MTX2	1	1	1
NP_006558	FARS2	0	O95363	SYFM	1	1	1
NP_006612	AHCYL1	0	O43865	SAHH2	1	1	1
NP_006627	MTHFD2	0	P13995	MTDC	1	1	1
NP_006651	CLPX	1	O76031	CLPX	1	1	1
NP_006671	ME3	0	Q16798	MAON	1	1	1
NP_006703	FASTK	1	Q14296	FASTK	1	1	1
NP_006784	PRDX3	1	P30048	PRDX3	1	1	1
NP_006787	AFG3L2	0	Q9Y4W6	AFG32	1	1	1
NP_006800	TOMM34	0	Q15785	TOM34	1	1	1
NP_006812	ACOT2	1	P49753	ACOT2	1	1	1
NP_006821	UQCR11	0	O14957	QCR10	1	1	1
NP_006830	IMMT	0	Q16891	MIC60	1	1	1
NP_006850	LIAS	1	O43766	LIAS	1	1	1
NP_006853	TDRKH	1	Q9Y2W6	TDRKH	1	1	1
NP_008817	ATP5F1E	0	P56381	ATP5E	1	1	1
NP_008830	IDH3B	1	O43837	IDH3B	1	1	1
NP_008834	PPA2	0	Q9H2U2	IPYR2	0.913173652694611	1	1
NP_008838	PYCR1	0	P32322	P5CR1	1	1	1
NP_008911	MTERF1	0	Q99551	MTEF1	1	1	1
NP_009014	NUDT6	1	P53370	NUDT6	1	1	1
NP_009031	ATP5ME	0	P56385	ATP5I	1	1	1
NP_009032	SARDH	1	Q9UL12	SARDH	1	1	1
NP_009034	NDUFV1	0	P49821	NDUV1	1	1	1
NP_009119	ABCB8	0	Q9NUT2	MITOS	0.97687074829932	1	1
NP_009129	PLPBP	0	O94903	PLPHP	1	1	1
NP_009133	AKAP10	0	O43572	AKA10	1	1	1
NP_009139	MRPL3	0	P09001	RM03	1	1	1
NP_009146	POLG2	0	Q9UHN1	DPOG2	1	1	1
NP_009151	CA5B	0	Q9Y2D0	CAH5B	1	1	1
NP_009169	PXMP4	1	Q9Y6I8	PXMP4	1	1	1
NP_009193	PARK7	1	Q99497	PARK7	1	1	1
NP_009205	ACOT7	0	O00154	BACH	0.94	0.945402298850575	0.940540540540541
NP_009294	COMT	1	P21964	COMT	1	1	1
NP_015565	CYB5R3	0	P00387	NB5R3	1	1	1
NP_036192	DNM1L	1	O00429	DNM1L	1	1	1
NP_036193	DNM1L	1	O00429	DNM1L	0.964673913043478	1	1
NP_036216	GLUD2	0	P49448	DHE4	1	1	1
NP_036221	ABCB10	0	Q9NRK6	ABCBA	1	1	1
NP_036226	PRDX5	1	P30044	PRDX5	0.995327102803738	0.995327102803738	1
NP_036250	NOCT	1	Q9UK39	NOCT	1	1	1
NP_036255	MTO1	1	Q9Y2Z2	MTO1	0.96513249651325	1	1
NP_036272	SLC25A10	0	Q9UBX3	DIC	1	1	1
NP_036277	DTYMK	0	P23919	KTHY	1	1	1
NP_036292	FBXL4	1	Q9UKA2	FBXL4	1	1	1
NP_036313	FKBP8	1	Q14318	FKBP8	0.997578692493947	1	1
NP_036322	ALDH1L1	0	O75891	AL1L1	1	1	1
NP_036324	TIMM10B	0	Q9Y5J6	T10B	1	1	1
NP_036335	GRHPR	1	Q9UBQ7	GRHPR	1	1	1
NP_036340	HARS2	0	P49590	SYHM	1	1	1
NP_036345	MLYCD	0	O95822	DCMC	1	1	1
NP_036354	MUTYH	1	Q9UIF7	MUTYH	1	1	1
NP_036359	GTPBP6	0	O43824	GTPB6	0.998062015503876	0.998062015503876	1
NP_036360	MSRB2	1	Q9Y3D2	MSRB2	1	1	1
NP_036371	SIRT3	0	Q9NTG7	SIR3	1	1	1
NP_036372	SIRT4	0	Q9Y6E7	SIR4	1	1	1
NP_036373	SIRT5	0	Q9NXA8	SIR5	1	1	1
NP_036450	LETM1	1	O95202	LETM1	1	1	1
NP_036463	MSRA	1	Q9UJ68	MSRA	1	1	1
NP_036475	NNT	0	Q13423	NNTM	1	1	1
NP_036539	PICK1	1	Q9NRD5	PICK1	1	1	1
NP_036588	TIMM10	0	P62072	TIM10	1	1	1
NP_036590	TIMM13	0	Q9Y5L4	TIM13	1	1	1
NP_036591	TIMM8B	0	Q9Y5J9	TIM8B	1	1	0.846938775510204
NP_036592	TIMM9	0	Q9Y5J7	TIM9	1	1	1
NP_036605	TXN2	0	Q99757	THIOM	1	1	1
NP_037369	PRELID1	0	Q9Y255	PRLD1	1	1	1
NP_037370	DNAJC15	0	Q9Y5T4	DJC15	1	1	1
NP_037379	HTRA2	1	O43464	HTRA2	1	1	1
NP_037399	GLS2	0	Q9UI32	GLSL	1	1	1
NP_037460	PYCR2	0	Q96C36	P5CR2	1	1	1
NP_037469	TIMM22	0	Q9Y584	TIM22	1	1	1
NP_037518	SLC25A24	0	Q6NUK1	SCMC1	1	1	1
NP_037519	UQCR10	0	Q9UDW1	QCR9	1	1	1
NP_037523	DMGDH	0	Q9UI17	M2GD	1	1	1
NP_037525	MRM2	1	Q9UI43	MRM2	1	1	1
NP_037542	AK4	0	P27144	KAD4	1	1	1
NP_037543	AK2	0	P54819	KAD2	1	1	0.995689655172414
NP_038470	STOML2	0	Q9UJZ1	STML2	1	1	1
NP_039269	LIG3	0	P49916	DNLI3	1	1	1
NP_039663	GCDH	1	Q92947	GCDH	1	1	0.967289719626168
NP_054642	PRKN	1	O60260	PRKN	0.939784946236559	1	1
NP_054643	PRKN	1	O60260	PRKN	0.99236641221374	0.99236641221374	0.829113924050633
NP_054737	MRPS28	0	Q9Y2Q9	RT28	1	1	1
NP_054765	MRPS18B	0	Q9Y676	RT18B	1	1	1
NP_054768	ACAD9	1	Q9H845	ACAD9	1	1	1
NP_054769	MRPL42	0	Q9Y6G3	RM42	1	1	1
NP_054775	HIGD1A	0	Q9Y241	HIG1A	1	1	1
NP_054786	MACROD1	0	Q9BQ69	MACD1	1	1	1
NP_054797	MRPL13	0	Q9BYD1	RM13	1	1	1
NP_054817	PRDX3	1	P30048	PRDX3	0.9296875	1	1
NP_054861	NUDT5	1	Q9UKK9	NUDT5	1	1	1
NP_054880	MRPL18	0	Q9H0U6	RM18	1	1	1
NP_054884	NDUFAF4	0	Q9P032	NDUF4	1	1	1
NP_054887	METTL5	0	Q9NRN9	METL5	1	1	1
NP_054894	MRPL15	0	Q9P015	RM15	1	1	1
NP_054896	TIMM21	0	Q9BVV7	TIM21	1	1	1
NP_054899	MRPL22	0	Q9NWU5	RM22	1	1	1
NP_055037	NDUFA8	0	P51970	NDUA8	1	1	1
NP_055049	HSD17B8	0	Q92506	DHB8	1	1	1
NP_055066	SLC25A13	0	Q9UJS0	CMC2	1	1	1
NP_055067	SLC25A15	0	Q9Y619	ORNT1	1	1	1
NP_055078	YME1L1	0	Q96TA2	YMEL1	0.91849935316947	0.991620111731844	1
NP_055106	GCAT	0	O75600	KBL	1	1	1
NP_055112	ETHE1	1	O95571	ETHE1	1	1	1
NP_055116	ISCU	1	Q9H1K1	ISCU	0.992307692307692	0.992307692307692	0.915492957746479
NP_055132	PDSS1	0	Q5T2R2	DPS1	1	1	1
NP_055139	AMACR	1	Q9UHK6	AMACR	1	1	1
NP_055153	PISD	1	Q9UG56	PISD	1	1	0.805333333333333
NP_055156	MTCH1	1	Q9NZJ7	MTCH1	0.956298200514139	1	1
NP_055157	MTCH2	1	Q9Y6C9	MTCH2	1	1	1
NP_055177	HIBCH	1	Q6NVY1	HIBCH	1	1	1
NP_055182	FAM162A	0	Q96A26	F162A	1	1	1
NP_055199	ACAD8	1	Q9UKU7	ACAD8	1	1	1
NP_055205	SND1	1	Q7KZF4	SND1	1	1	1
NP_055209	GHITM	1	Q9H3K2	GHITM	1	1	1
NP_055217	UQCRQ	0	O14949	QCR8	1	1	1
NP_055232	BBC3	0	NO_BLAST_HIT	NO_BLAST_HIT	NO_BLAST_HIT	NO_BLAST_HIT	NO_BLAST_HIT
NP_055322	MCAT	1	Q8IVS2	FABD	1	1	0.95
NP_055324	SERHL2	0	Q9H4I8	SEHL2	1	1	1
NP_055452	MTFR1	1	Q15390	MTFR1	1	1	1
NP_055470	SLC25A44	0	Q96H78	S2544	1	1	1
NP_055487	PRORP	0	O15091	MRPP3	1	1	1
NP_055578	MRPL19	0	P49406	RM19	1	1	1
NP_055580	TOMM20	0	Q15388	TOM20	1	1	1
NP_055588	DELE1	1	Q14154	DELE1	1	1	1
NP_055597	ARMCX2	0	Q7L311	ARMX2	1	1	1
NP_055635	TOMM70	0	O94826	TOM70	1	1	1
NP_055689	MFN2	1	O95140	MFN2	1	1	1
NP_055704	PITRM1	0	Q5JRX3	PREP	1	1	1
NP_055720	GLS	0	O94925	GLSK	1	1	1
NP_055744	FASTKD2	0	Q9NYY8	FAKD2	1	1	1
NP_055781	DHX30	1	Q7L2E3	DHX30	1	1	0.998268398268398
NP_055873	VWA8	1	A3KMH1	VWA8	1	1	1
NP_055899	MRPS27	0	Q92552	RT27	1	1	1
NP_055975	PMPCA	0	Q10713	MPPA	1	1	1
NP_056071	ACSL6	1	Q9UKU0	ACSL6	0.984218077474892	0.984218077474892	0.965373961218837
NP_056155	LARS2	0	Q15031	SYLM	1	1	1
NP_056182	BCL2L13	0	Q9BXK5	B2L13	1	1	1
NP_056193	VPS13D	0	Q5THJ4	VP13D	1	1	1
NP_056195	SAMM50	0	Q9Y512	SAM50	1	1	1
NP_056230	MPC2	1	O95563	MPC2	1	1	1
NP_056231	LETMD1	0	Q6P1Q0	LTMD1	1	1	1
NP_056236	TMEM186	0	Q96B77	TM186	1	1	1
NP_056255	MTHFD1L	0	Q6UB35	C1TM	1	1	1
NP_056284	NIPSNAP3A	0	Q9UFN0	NPS3A	1	1	1
NP_056303	PNKD	1	Q8N490	PNKD	1	1	1
NP_056325	DHRS7B	0	Q6IAN0	DRS7B	1	1	1
NP_056338	REXO2	0	Q9Y3B8	ORN	1	1	1
NP_056360	PTCD1	1	O75127	PTCD1	1	1	1
NP_056362	ACOT11	0	Q8WXI4	ACO11	1	1	1
NP_056375	OPA1	1	O60313	OPA1	1	1	1
NP_056399	POLDIP2	0	Q9Y2S7	PDIP2	1	1	1
NP_056481	MTG2	1	Q9H4K7	MTG2	1	1	1
NP_056494	TRUB2	1	O95900	TRUB2	1	1	1
NP_056499	DMAC2L	0	Q99766	ATP5S	1	1	0.882352941176471
NP_056512	COQ2	1	Q96H96	COQ2	0.997304582210243	0.997304582210243	0.881235154394299
NP_056515	NFU1	1	Q9UMS0	NFU1	1	1	1
NP_056517	MMADHC	0	Q9H3L0	MMAD	1	1	1
NP_056538	PNPLA8	0	Q9NP80	PLPL8	1	1	1
NP_056651	WARS2	0	Q9UGM6	SYWM	1	1	1
NP_056985	NUDT13	0	Q86X67	NUD13	1	1	1
NP_056991	LAP3	0	P28838	AMPL	1	1	1
NP_057001	GSTK1	1	Q9Y2Q3	GSTK1	1	1	1
NP_057013	LIPT1	0	Q9Y234	LIPT	1	1	1
NP_057026	MTERF3	0	Q96E29	MTEF3	1	1	1
NP_057034	MRPL2	0	Q5T653	RM02	1	1	1
NP_057040	MRPL4	0	Q9BYD3	RM04	1	1	1
NP_057049	NDUFA13	0	Q9P0J0	NDUAD	1	1	1
NP_057053	MRPS17	0	Q9Y2R5	RT17	1	1	1
NP_057055	MRPS7	0	Q9Y2R9	RT07	1	1	1
NP_057071	HEBP1	1	Q9NRV9	HEBP1	1	1	1
NP_057095	MECR	1	Q9BV79	MECR	0.997319034852547	0.997319034852547	1
NP_057097	NDUFAF1	0	Q9Y375	CIA30	1	1	1
NP_057100	SLC25A39	0	Q9BZJ4	S2539	0.974930362116992	0.997150997150997	1
NP_057104	TFB1M	1	Q8WVM0	TFB1M	1	1	1
NP_057111	LACTB2	0	Q53H82	LACB2	1	1	1
NP_057117	RMDN1	0	Q96DB5	RMD1	1	1	1
NP_057118	MRPS2	0	Q9Y399	RT02	1	1	1
NP_057119	COQ4	1	Q9Y3A0	COQ4	0.99622641509434	0.99622641509434	1
NP_057128	FAHD2A	0	Q96GK7	FAH2A	1	1	1
NP_057129	PRELID3B	0	Q9Y3B1	PLD3B	1	1	1
NP_057134	MRPL11	0	Q9Y3B7	RM11	1	1	1
NP_057139	MRPL48	0	Q96GC5	RM48	1	1	1
NP_057149	MRPS16	0	Q9Y3D3	RT16	1	1	1
NP_057150	GLRX2	1	Q9NS18	GLRX2	0.828220858895706	0.906040268456376	0.903030303030303
NP_057151	MRPS18C	0	Q9Y3D5	RT18C	1	1	1
NP_057152	FIS1	1	Q9Y3D6	FIS1	1	1	1
NP_057153	PAM16	0	Q9Y3D7	TIM16	1	1	1
NP_057154	MRPS23	0	Q9Y3D9	RT23	1	1	1
NP_057155	MRPS33	0	Q9Y291	RT33	1	1	1
NP_057158	BOLA1	1	Q9Y3E2	BOLA1	1	1	1
NP_057161	PTRH2	0	Q9Y3E5	PTH2	1	1	1
NP_057164	GLOD4	1	Q9HC38	GLOD4	0.896875	0.986254295532646	1
NP_057166	CDK5RAP1	0	Q96SZ6	CK5P1	0.973262032085562	0.998171846435101	0.930272108843537
NP_057170	STYXL1	0	Q9Y6J8	STYL1	1	1	1
NP_057182	MPC1	1	Q9Y5U8	MPC1	1	1	1
NP_057222	COQ7	1	Q99807	COQ7	1	1	1
NP_057223	CHCHD2	0	Q9Y6H1	CHCH2	1	1	1
NP_057257	HEMK1	1	Q9Y5R4	HEMK1	1	1	1
NP_057312	AADAT	1	Q8N5Z0	AADAT	1	1	1
NP_057366	AK3	0	Q9UIJ7	KAD3	1	1	1
NP_057370	DCXR	1	Q7Z4W1	DCXR	1	1	1
NP_057376	TRAP1	1	Q12931	TRAP1	1	1	1
NP_057395	ATP5IF1	0	Q9UII2	ATIF1	1	1	1
NP_057419	PRODH	0	O43272	PROD	0.998333333333333	0.998333333333333	1
NP_057444	TACO1	1	Q9BSH4	TACO1	1	1	1
NP_057445	ACP6	0	Q9NPH0	PPA6	1	1	1
NP_057483	TRIAP1	0	O43715	TRIA1	1	1	1
NP_057492	CDK5RAP1	0	Q96SZ6	CK5P1	0.976705490848586	1	1
NP_057501	GLRX5	1	Q86SX6	GLRX5	1	1	1
NP_057546	TMEM14C	0	Q9P0S9	TM14C	1	1	1
NP_057552	COX16	1	Q9P0S2	COX16	1	1	1
NP_057571	MTRES1	0	Q9P0P8	MRES1	1	1	1
NP_057575	MRPL37	0	Q9BZE1	RM37	1	1	1
NP_057581	MRPL51	0	Q4U2R6	RM51	1	1	1
NP_057582	MTFP1	1	Q9UDX5	MTFP1	1	1	1
NP_057588	MRPL27	0	Q9P0M9	RM27	1	1	1
NP_057611	HAO2	0	Q9NYQ3	HAOX2	1	1	1
NP_057649	COA4	1	Q9NYJ1	COA4	1	1	1
NP_057665	ECSIT	1	Q9BQ95	ECSIT	1	1	1
NP_057673	TIMMDC1	0	Q9NPL8	TIDC1	1	1	1
NP_057691	ARMCX3	0	Q9UH62	ARMX3	1	1	1
NP_057692	ARMCX1	0	Q9P291	ARMX1	1	1	1
NP_057696	SLC25A37	0	Q9NYZ2	MFRN1	1	1	1
NP_057706	MRPL35	0	Q9NZE8	RM35	1	1	1
NP_057724	MRPS30	0	Q9NP92	RT30	1	1	1
NP_058212	OGG1	1	O15527	OGG1	1	1	0.978395061728395
NP_058213	OGG1	1	O15527	OGG1	0.996845425867508	0.996845425867508	0.773170731707317
NP_058214	OGG1	1	O15527	OGG1	0.915254237288136	0.941860465116279	0.834905660377358
NP_058434	OGG1	1	O15527	OGG1	1	1	0.697478991596639
NP_058436	OGG1	1	O15527	OGG1	1	1	0.974358974358974
NP_058437	OGG1	1	O15527	OGG1	0.936231884057971	0.95	0.969101123595506
NP_058438	OGG1	1	O15527	OGG1	1	1	0.981366459627329
NP_059117	COQ3	1	Q9NZJ6	COQ3	1	1	1
NP_059142	MRPL39	0	Q9NYK5	RM39	0.997041420118343	0.997041420118343	1
NP_060017	FOXRED1	0	Q96CU9	FXRD1	1	1	1
NP_060116	TRIT1	0	Q9H3H1	MOD5	1	1	1
NP_060192	TRMT1	0	Q9NXH9	TRM1	1	1	1
NP_060225	NSUN2	1	Q08J23	NSUN2	1	1	1
NP_060245	TTC19	1	Q6DKK2	TTC19	1	1	1
NP_060273	DUS2	1	Q9NX74	DUS2L	1	1	1
NP_060282	CHCHD3	0	Q9NX63	MIC19	1	1	1
NP_060289	TRMT10C	0	Q7L0Y3	TM10C	1	1	1
NP_060294	MARCHF5	0	Q9NX47	MARH5	1	1	1
NP_060297	SARS2	0	Q9NP81	SYSM	1	1	1
